,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_reg_all,param_lr_all
11,0.9969115226693288,1.000410878194518,0.9935154438435561,0.9969459482358008,0.0028151545323867795,24,3.195256312688192,0.03264909348491944,0.21198209126790366,0.032578480070207305,"{'reg_all': 0.005, 'lr_all': 0.01}",0.005,0.01
12,1.0944012260815013,1.0897773106890751,1.094153431916319,1.092777322895632,0.002123739691627555,45,3.300765037536621,0.08409995529077845,0.2084046999613444,0.01820330305697067,"{'reg_all': 0.01, 'lr_all': 5e-05}",0.01,5e-05
13,1.0689189462084412,1.0635749221783855,1.068106250187597,1.0668667061914745,0.0023511699495068145,29,3.2482542196909585,0.08367983057978468,0.20259459813435873,0.030772638700384224,"{'reg_all': 0.01, 'lr_all': 0.0001}",0.01,0.0001
14,0.995134762817741,0.9932016339025312,0.9943371523232672,0.9942245163478466,0.0007932053109270398,21,3.223290999730428,0.07592591134815184,0.20325779914855957,0.0121865462287105,"{'reg_all': 0.01, 'lr_all': 0.0005}",0.01,0.0005
15,0.9730161566287445,0.971282844674617,0.9733785482444012,0.9725591831825876,0.000914553410494597,12,3.161271333694458,0.04962108460665861,0.21029249827067056,0.03096027326101244,"{'reg_all': 0.01, 'lr_all': 0.001}",0.01,0.001
16,0.9523421586765035,0.9528925623594799,0.9559989950335088,0.953744572023164,0.0016098764726395112,5,3.1729427178700766,0.008840658916924421,0.19989991188049316,0.021946080304495175,"{'reg_all': 0.01, 'lr_all': 0.005}",0.01,0.005
17,0.9813108961046035,0.9904841626005404,0.9824672034517673,0.9847540873856371,0.004079181547534032,15,3.1866677602132163,0.05266586402986926,0.19605509440104166,0.019997604723759523,"{'reg_all': 0.01, 'lr_all': 0.01}",0.01,0.01
18,1.093851109370249,1.0895230236749216,1.0938876379907063,1.0924205903452924,0.002048943311719564,42,3.585586945215861,0.4488374479231773,0.38339893023173016,0.1625650559816616,"{'reg_all': 0.05, 'lr_all': 5e-05}",0.05,5e-05
19,1.0685629309320763,1.0650545511809182,1.0679775403005003,1.0671983408044983,0.0015346109193128778,32,3.3181630770365396,0.05460813058475843,0.21159680684407553,0.023933366744043456,"{'reg_all': 0.05, 'lr_all': 0.0001}",0.05,0.0001
20,0.9958195190419759,0.9934126269791518,0.9942872083725485,0.9945064514645586,0.000994763958791912,22,3.295015335083008,0.06447949460371054,0.20339083671569824,0.01685909945373423,"{'reg_all': 0.05, 'lr_all': 0.0005}",0.05,0.0005
21,0.9723389166215364,0.9714418059448678,0.9720861064945929,0.971955609686999,0.0003776894263300769,10,3.2759591738382974,0.03723763675757956,0.18664868672688803,0.018004452015218563,"{'reg_all': 0.05, 'lr_all': 0.001}",0.05,0.001
22,0.9432019202787906,0.9440672581455508,0.9462146936505641,0.9444946240249684,0.001266539127855838,3,3.227997620900472,0.013896525235768531,0.19962517420450845,0.020270759164855566,"{'reg_all': 0.05, 'lr_all': 0.005}",0.05,0.005
23,0.938705877682405,0.9371533224693144,0.9424977290695724,0.9394523097404305,0.002244777804914726,2,3.216306289037069,0.039722171809425895,0.21878457069396973,0.007434845477857388,"{'reg_all': 0.05, 'lr_all': 0.01}",0.05,0.01
24,1.0948523871477995,1.089647540229105,1.0933708317460367,1.092623586374314,0.0021895798068627815,43,3.208154280980428,0.03396148481669302,0.20239663124084473,0.02138997694306867,"{'reg_all': 0.1, 'lr_all': 5e-05}",0.1,5e-05
25,1.0693658456417576,1.0642413256602274,1.068471548393535,1.0673595732318402,0.0022349560518341934,33,3.26021138827006,0.040156084399102815,0.19931586583455405,0.020266926358208596,"{'reg_all': 0.1, 'lr_all': 0.0001}",0.1,0.0001
26,0.9964926164699336,0.9925246635951427,0.994866044562667,0.9946277748759145,0.0016286480767514374,23,3.2201042970021567,0.04093649005377173,0.20562958717346191,0.026159835775156202,"{'reg_all': 0.1, 'lr_all': 0.0005}",0.1,0.0005
27,0.9725106955274669,0.970712649862877,0.9738106562919477,0.9723446672274306,0.0012701929002978717,11,3.315165360768636,0.10668023811960459,0.2111200491587321,0.03218540740210828,"{'reg_all': 0.1, 'lr_all': 0.001}",0.1,0.001
28,0.9442360701317777,0.945205919828548,0.9458566381112092,0.9450995426905117,0.0006658564487997481,4,3.2053900559743247,0.04096265738453672,0.19860474268595377,0.021987388089300872,"{'reg_all': 0.1, 'lr_all': 0.005}",0.1,0.005
29,0.9302223822699353,0.9336567999941281,0.9363070022401266,0.9333953948347299,0.002490903388790623,1,3.209841251373291,0.02048152766428249,0.19987146059672037,0.01799492721297599,"{'reg_all': 0.1, 'lr_all': 0.01}",0.1,0.01
30,1.0956276955370534,1.0908375894035223,1.093708166317788,1.0933911504194544,0.001968358622892067,46,3.2056313355763755,0.040455262384340766,0.1978143056233724,0.02044869505951997,"{'reg_all': 0.5, 'lr_all': 5e-05}",0.5,5e-05
31,1.0709064941715996,1.0668840041646548,1.070026800708465,1.0692724330149064,0.0017266363112144326,36,3.192000389099121,0.02699608863924275,0.20634214083353677,0.02523497239554203,"{'reg_all': 0.5, 'lr_all': 0.0001}",0.5,0.0001
32,1.005468995253914,1.001612004840004,1.0055778028765445,1.0042196009901543,0.0018443839145532886,26,3.2181545893351235,0.03183747161170053,0.19995037714640299,0.02196042476066746,"{'reg_all': 0.5, 'lr_all': 0.0005}",0.5,0.0005
33,0.9855701811160417,0.9831607403712214,0.9859296758867753,0.9848868657913461,0.0012293469396517805,16,3.2508926391601562,0.07003153280285553,0.19347667694091797,0.019292672011943644,"{'reg_all': 0.5, 'lr_all': 0.001}",0.5,0.001
34,0.9653391355956061,0.9636336165345706,0.9671062123069353,0.9653596548123707,0.0014177555332881525,9,3.1827280521392822,0.014668612131118164,0.20101245244344076,0.014667944466564995,"{'reg_all': 0.5, 'lr_all': 0.005}",0.5,0.005
35,0.9634959648341589,0.9624163126891137,0.966286435562128,0.9640662376951336,0.0016306176978945468,8,3.205820322036743,0.03958100587953704,0.20099560419718424,0.020334607901556324,"{'reg_all': 0.5, 'lr_all': 0.01}",0.5,0.01
36,1.0944811347957324,1.0915096349099045,1.09482034789078,1.0936037058654724,0.0014871933871507855,47,3.1901726722717285,0.025484905663802633,0.1987764040629069,0.020795381313736854,"{'reg_all': 1, 'lr_all': 5e-05}",1.0,5e-05
37,1.0741401658300769,1.0699032560670587,1.0733452815354843,1.0724629011442068,0.0018388034970551017,38,3.2148579756418862,0.050289556447784746,0.21455701192220053,0.039462207673266525,"{'reg_all': 1, 'lr_all': 0.0001}",1.0,0.0001
38,1.0195598421387,1.0157623548604724,1.019069681352005,1.018130626117059,0.001686534110295348,28,3.207287311553955,0.031174525308743692,0.19977903366088867,0.020238944157852375,"{'reg_all': 1, 'lr_all': 0.0005}",1.0,0.0005
39,1.0046911694208522,1.001247630062939,1.0047476300098712,1.0035621431645543,0.001636770218588912,25,3.2204322814941406,0.03985536606965439,0.20093194643656412,0.01922385484291059,"{'reg_all': 1, 'lr_all': 0.001}",1.0,0.001
40,0.989876571075828,0.9870106528039686,0.990950390404698,0.9892792047614982,0.0016629327458383642,18,3.1971640586853027,0.015478156634618215,0.19988497098286948,0.0206350302315906,"{'reg_all': 1, 'lr_all': 0.005}",1.0,0.005
41,0.9889754341034146,0.9865544655339734,0.9908758443802892,0.9888019146725591,0.0017684570540463984,17,3.184324026107788,0.02572558791444081,0.21439321835835776,0.03567989631791389,"{'reg_all': 1, 'lr_all': 0.01}",1.0,0.01
42,1.1017874543097643,1.0980535777888787,1.1010166402582828,1.1002858907856419,0.0016095453938154824,48,3.1888489723205566,0.010831229209647056,0.20671415328979492,0.01746560551111932,"{'reg_all': 5, 'lr_all': 5e-05}",5.0,5e-05
43,1.0912275378167604,1.0872543226754565,1.0907774810847533,1.08975311385899,0.0017764394725939775,40,3.2181363900502524,0.024669255583992963,0.20500397682189941,0.024665567086464196,"{'reg_all': 5, 'lr_all': 0.0001}",5.0,0.0001
44,1.0750335734326544,1.071112612240516,1.074500523399299,1.0735489030241563,0.0017364082030355802,39,3.229774077733358,0.05133337341559509,0.2249159812927246,0.01108470735340992,"{'reg_all': 5, 'lr_all': 0.0005}",5.0,0.0005
45,1.071818694578112,1.067857505361979,1.071308743061665,1.0703283143339186,0.0017594857902514152,37,3.311157703399658,0.13416426813412788,0.19663174947102866,0.020001570429810392,"{'reg_all': 5, 'lr_all': 0.001}",5.0,0.001
46,1.0695975210616953,1.0660309231842822,1.069892307448915,1.0685069172316308,0.0017549234827387834,34,3.318507115046183,0.10913622656133135,0.19981074333190918,0.016896058079029632,"{'reg_all': 5, 'lr_all': 0.005}",5.0,0.005
47,1.0698542207444757,1.0667885960180843,1.0709559840011562,1.069199600254572,0.001763174530917516,35,3.2860848903656006,0.03574209856704427,0.21002658208211264,0.02531394269811656,"{'reg_all': 5, 'lr_all': 0.01}",5.0,0.01
