,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_reg_all,param_lr_all
10,0.9245380122344433,0.9244676941404478,0.9206738221412183,0.9232265095053697,0.0018052508122898827,11,32.86119890213013,0.2765698364652125,4.0950837930043535,0.1893828061466026,"{'reg_all': 0.005, 'lr_all': 0.005}",0.005,0.005
11,0.9844120780007928,0.9839013000195473,0.9836580387260058,0.9839904722487819,0.0003142266398958285,27,33.65665856997172,0.42956852213947644,4.126424789428711,0.055208035647217914,"{'reg_all': 0.005, 'lr_all': 0.01}",0.005,0.01
12,1.033335143790922,1.0318809505961952,1.0323186836093676,1.0325115926654949,0.0006091414120707537,38,33.45873347918192,1.0257645435203038,4.230447769165039,0.21404236926807146,"{'reg_all': 0.01, 'lr_all': 5e-05}",0.01,5e-05
13,0.9967090513753951,0.9952864452819867,0.9953060758467428,0.9957671908347082,0.0006660441918999201,30,33.48633066813151,0.505583839147833,4.134143829345703,0.08416270611876017,"{'reg_all': 0.01, 'lr_all': 0.0001}",0.01,0.0001
14,0.9338612794644182,0.9330593316515391,0.931626660025359,0.9328490903804387,0.0009243130975345076,14,33.52588224411011,1.5945468165997014,4.198232253392537,0.07368359180507136,"{'reg_all': 0.01, 'lr_all': 0.0005}",0.01,0.0005
15,0.9221360068280192,0.9208566052893451,0.9196294133352811,0.9208740084842152,0.0010233864984624914,8,34.1894744237264,1.5831846747204497,4.1926140785217285,0.08401455650182515,"{'reg_all': 0.01, 'lr_all': 0.001}",0.01,0.001
16,0.9106442110056346,0.9081618454687597,0.9081368486167984,0.908980968363731,0.0011761344240171286,5,34.528438568115234,0.731289629981365,4.38788898785909,0.1817933616730151,"{'reg_all': 0.01, 'lr_all': 0.005}",0.01,0.005
17,0.9573149092315688,0.9526641742333248,0.9522612076803505,0.9540800970484146,0.002293265925256763,22,34.68893392880758,0.46722563896111396,4.63982876141866,0.4570712097038703,"{'reg_all': 0.01, 'lr_all': 0.01}",0.01,0.01
18,1.0335717387660088,1.0323570903990786,1.0321759498425505,1.0327015930025458,0.0006197140268215666,39,35.858405431111656,1.2387614542319458,4.573087453842163,0.33501348547625437,"{'reg_all': 0.05, 'lr_all': 5e-05}",0.05,5e-05
19,0.9972172056760187,0.9954260718909804,0.995667844369143,0.9961037073120473,0.0007935248106704258,31,35.94718368848165,2.145848964575965,4.378972133000691,0.29114873021337695,"{'reg_all': 0.05, 'lr_all': 0.0001}",0.05,0.0001
20,0.9333712658992331,0.9319376478391664,0.9311511105512577,0.9321533414298857,0.0009191174158195005,12,34.18743793169657,0.5461372499047341,4.184731642405192,0.2145107960385352,"{'reg_all': 0.05, 'lr_all': 0.0005}",0.05,0.0005
21,0.9203760961454913,0.9192215069507349,0.9183910370893469,0.9193295467285244,0.0008139898890788327,6,32.83562135696411,0.4417867972587757,3.8699488639831543,0.20578667560281536,"{'reg_all': 0.05, 'lr_all': 0.001}",0.05,0.001
22,0.8867651703574226,0.8852907428601858,0.8851967035601948,0.8857508722592677,0.000718243840408063,2,30.912205298741657,0.3776403213411227,3.7448903719584146,0.048606319977287094,"{'reg_all': 0.05, 'lr_all': 0.005}",0.05,0.005
23,0.8720772016316718,0.8710736942460892,0.8708372873754747,0.8713293944177453,0.0005375151309615331,1,31.053343454996746,0.5687278248768507,3.650639295578003,0.05234237683139801,"{'reg_all': 0.05, 'lr_all': 0.01}",0.05,0.01
