,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_sim_options['name'],param_sim_options['user_based']
20,0.9626677416030458,0.9628912471584635,0.9629194619694835,0.9628261502436642,0.00011260252204745192,12,18.000396966934204,0.5740417323188954,245.86200968424478,3.985733285692241,"{'k': 1000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": True}",1000,cosine,True
21,0.9626677416030458,0.9628912471584635,0.9629194619694835,0.9628261502436642,0.00011260252204745192,9,18.47199296951294,1.3174291478188491,248.72745871543884,1.563091580115279,"{'k': 1000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": False}",1000,cosine,False
22,0.9626677416030458,0.9628912471584635,0.9629194619694835,0.9628261502436642,0.00011260252204745192,8,17.714619239171345,0.3094217329387821,245.6030105749766,3.812915549161915,"{'k': 1000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": True}",1000,pearson,True
23,0.9626677416030458,0.9628912471584635,0.9629194619694835,0.9628261502436642,0.00011260252204745192,7,16.11353333791097,0.11076816408991547,228.3741839726766,0.7276174405757915,"{'k': 1000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": False}",1000,pearson,False
24,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,28,16.185343821843464,0.16739967254868365,212.53824663162231,1.9991475951906432,"{'k': 10000, ""sim_options['name']"": 'MSD', ""sim_options['user_based']"": True}",10000,MSD,True
25,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,30,16.28308669726054,0.0900687143618406,208.2968440850576,0.5434483248092234,"{'k': 10000, ""sim_options['name']"": 'MSD', ""sim_options['user_based']"": False}",10000,MSD,False
26,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,26,16.25566903750102,0.08591202576777354,208.9762597878774,1.2105852765525082,"{'k': 10000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": True}",10000,cosine,True
27,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,13,16.27202804883321,0.1351988838837421,210.84795999526978,1.1485226167455234,"{'k': 10000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": False}",10000,cosine,False
28,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,21,16.333059946695965,0.10997972302723541,209.61120025316873,0.6003868296833754,"{'k': 10000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": True}",10000,pearson,True
29,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,25,16.248252868652344,0.14620531660777225,210.15934642155966,0.3168001338553879,"{'k': 10000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": False}",10000,pearson,False
30,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,14,16.329535643259685,0.12030196738032138,210.31325570742288,1.0743684716894208,"{'k': 100000, ""sim_options['name']"": 'MSD', ""sim_options['user_based']"": True}",100000,MSD,True
31,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,15,16.29813329378764,0.1447009778322518,209.9022070566813,0.5500546897257651,"{'k': 100000, ""sim_options['name']"": 'MSD', ""sim_options['user_based']"": False}",100000,MSD,False
32,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,16,16.254208008448284,0.2027465791062176,209.8875507513682,0.62012910664812,"{'k': 100000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": True}",100000,cosine,True
33,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,17,16.266823053359985,0.13172504087371317,208.53082116444907,1.1295063587648302,"{'k': 100000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": False}",100000,cosine,False
34,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,18,16.33781933784485,0.0903492956551727,209.1463419596354,0.7824552240537554,"{'k': 100000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": True}",100000,pearson,True
35,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,19,16.370246569315594,0.19411992941807266,209.08898496627808,1.2790639120151248,"{'k': 100000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": False}",100000,pearson,False
36,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,20,16.291817665100098,0.10010489037306494,210.92633096377054,0.9749626143324439,"{'k': 1000000, ""sim_options['name']"": 'MSD', ""sim_options['user_based']"": True}",1000000,MSD,True
37,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,22,16.32107130686442,0.1359105726110282,210.49046993255615,0.19373488230500283,"{'k': 1000000, ""sim_options['name']"": 'MSD', ""sim_options['user_based']"": False}",1000000,MSD,False
38,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,23,16.273990948994953,0.1316085473422291,208.172513961792,0.9997067139023631,"{'k': 1000000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": True}",1000000,cosine,True
39,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,24,16.325743357340496,0.11836477632160908,209.01370072364807,1.2494674047968717,"{'k': 1000000, ""sim_options['name']"": 'cosine', ""sim_options['user_based']"": False}",1000000,cosine,False
40,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,29,16.311692237854004,0.08184392056880109,208.8195871512095,0.5021362920180079,"{'k': 1000000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": True}",1000000,pearson,True
41,0.963564536769715,0.9637597810719772,0.9637517495405625,0.9636920224607515,9.020560750687236e-05,27,16.363453149795532,0.167628293132133,210.51144202550253,2.0975399751051462,"{'k': 1000000, ""sim_options['name']"": 'pearson', ""sim_options['user_based']"": False}",1000000,pearson,False
